Version	Date	Time	Author	Comment
660	17-Mar-2022	11:30	Philip Swannell	Added JuliaCreateSystemImage - moved from SolumSCRiTUtils.xlam.
659	16-Mar-2022	13:35	Philip Swannell	Updates to ToDo worksheet.
658	16-Mar-2022	11:16	Philip Swannell	Speed up to opening trade files. Most of the time was in setting cell comments, but fixed that with help from StackOverflow.
657	16-Mar-2022	10:26	Philip Swannell	Avoid setting the Saved property of the companion workbooks to False unnecessarily.
656	14-Mar-2022	18:02	Philip Swannell	Release prior to transferring ownership of the repo from PGS62 to SolumCayley
655	14-Mar-2022	16:37	Philip Swannell	We now shut down Julia when this workbook closes.
654	14-Mar-2022	13:28	Philip Swannell	Updates to ToDo worksheet.
653	14-Mar-2022	11:35	Philip Swannell	Bug fix to OpenTradesWorkbook.
652	14-Mar-2022	11:03	Philip Swannell	Bug fix to LoadTradesFromTextFiles - arguments needed to be passed by value.
651	14-Mar-2022	10:59	Philip Swannell	Mmm. The workbook got corrupted. Saved after "Repair" by Excel.
650	14-Mar-2022	08:25	Philip Swannell	File locations given on the Config sheet are now relative to the path of this workbook. That makes the software more relocatable, which helps with software installation.
649	12-Mar-2022	11:05	Philip Swannell	Deleted commented-out code.
648	11-Mar-2022	17:35	Philip Swannell	Ready to test ScenarioAnalysis with new trade format...
647	11-Mar-2022	15:01	Philip Swannell	WIP. ExecuteTrades updated to new trade format.
646	11-Mar-2022	12:48	Philip Swannell	Tweaks to code that generates title of chart.
645	11-Mar-2022	11:55	Philip Swannell	PortfolioAgeing can now be negative.
644	11-Mar-2022	10:28	Philip Swannell	Method AnnotateBankames (for friendly display of bank names in dialogs) had stopped working. Fixed.
643	11-Mar-2022	10:04	Philip Swannell	Refactored code of modLoadTrades, deleted method UnscambleFile. Tidied up worksheet StaticData.
642	09-Mar-2022	20:01	Philip Swannell	Added tasks on the ToDo sheet of this workbook.
641	09-Mar-2022	17:59	Philip Swannell	Reformed how I morph the headers in the Airbus trade files.
640	09-Mar-2022	15:56	Philip Swannell	Set workbook variables to nothing on exit from methods.
639	09-Mar-2022	10:32	Philip Swannell	Improved error messages when attempting to open files that do not exist.
638	08-Mar-2022	19:47	Philip Swannell	MZTools etc.
637	08-Mar-2022	19:37	Philip Swannell	Trade solving for Notional-based banks works again. Tested (using Table worksheet) and trade headroom calculation now works for all banks.
636	08-Mar-2022	17:47	Philip Swannell	Improved error handling in trade solving for Notional-Based banks. The fact that the code does not handle FxForwardStrips was not burbling back up the call stack.
635	08-Mar-2022	17:28	Philip Swannell	Method OpenOtherBooks now switches off Excel events.
634	08-Mar-2022	17:00	Philip Swannell	Changed menus on sheets Table and ScenarioDefinition so that if not all of the Market,Trades and Lines books are open then most menu items are greyed out, but theres is  an item for opening the workbooks which need to be opened.
633	08-Mar-2022	11:20	Philip Swannell	Changes in Scenario code to ensure that it's not possible to open files generated with Cayley 2017 vintage. Would be too difficult to ensure backward compatibility.
632	08-Mar-2022	10:34	Philip Swannell	Improvements to formatting of trade data in trades workbook. Changes to menu on the ScenarioDefinition sheet.
631	07-Mar-2022	18:08	Philip Swannell	Code simplification following dropping support for 2017-style trade files.
630	07-Mar-2022	15:02	Philip Swannell	Renamed from Cayley3.0.xlsm to Cayley2022.xlsm
629	07-Mar-2022	14:10	Philip Swannell	Last version before switching off support for the 2017 trade file format.
628	04-Mar-2022	17:44	Philip Swannell	More work on switching to new trade format.
627	03-Mar-2022	19:15	Philip Swannell	Added worksheet StaticData to hold the conversion tables for the CSV files - we "massage" the headers to be more consistent with one another.
626	03-Mar-2022	17:19	Philip Swannell	Changed calls to functions whose signature has changed.
625	03-Mar-2022	16:35	Philip Swannell	GetColumn(s)FromTradesWorkbook have fewer args now.
624	03-Mar-2022	14:14	Philip Swannell	Changes on Confiog sheet. Enter locations of trades files there.
623	03-Mar-2022	12:18	Philip Swannell	WIP work on switching to CSV files for trade data.
622	03-Mar-2022	09:32	Philip Swannell	WIP work on switching to CSV files for trade data.
621	02-Mar-2022	14:37	Philip Swannell	Tweaks to TradesViewer sheet, following demo to Airbus team.
620	02-Mar-2022	13:48	Philip Swannell	Now have button on the CreditUsage sheet to show or hide the PFE data that underlies the chart.
619	02-Mar-2022	12:46	Philip Swannell	Speedups to CommentEditor.
618	02-Mar-2022	11:43	Philip Swannell	Changed the mechanism for responding to the user hitting Shift F9.
617	02-Mar-2022	10:23	Philip Swannell	MZTools etc.
616	02-Mar-2022	10:17	Philip Swannell	Speedup to method FixCellComments.
615	01-Mar-2022	11:34	Philip Swannell	Fix to PV calculation in method ShowTrades.
614	01-Mar-2022	09:41	Philip Swannell	Improvements to Fx solving, objective function now looks at the minimum distance between PFE and Lines, but ignoring where PFE is zero (i.e. all trades matured). Problem was that this section of the PFE graph is obviously insensitive to changes in the FX rate, and in certain circumstances that could cause the solver to fail.
613	25-Feb-2022	18:59	Philip Swannell	Deleted Module1.
612	25-Feb-2022	18:53	Philip Swannell	Release within within Cayley project folder.
611	25-Feb-2022	17:29	Philip Swannell	Release after running Table (though some errors need investigating).
610	25-Feb-2022	17:04	Philip Swannell	Work on TradeViewer sheet, want to be able to view the ExtraTrades.
609	25-Feb-2022	15:36	Philip Swannell	Work on CommentEditor sheet.
608	25-Feb-2022	14:07	Philip Swannell	Cosmetic changes to the CreditUsage sheet - FxHeadroom and FxVolHeadroom now shown in only one row. WIP: Changes to code of Table sheet to code with HedgeHorizon being not 5 years.
607	24-Feb-2022	10:40	Philip Swannell	ExtraTrades being other than "Fx Airbus sells USD, buys EUR" now works for Notional-Based banks.
606	22-Feb-2022	13:43	Philip Swannell	ExtraTrades being other than "Fx Airbus sells USD, buys EUR" now works for banks other than Notional-Based. Also the concept is flawed for banks for which "Calculation & Limit by Product" holds. Need to handle this? NB in this release I changed the definition of trading headroom at N years to be "Maximum trade at year N so that max(PFE-CreditLimit) over (time in [0:N]) is zero. Previously (Cayley 2017) (time in [0:N]) was (time in [0:HedgeHorizon]). Need to discuss this with Cedrick and the Airbus team.
605	21-Feb-2022	13:39	Philip Swannell	More work on allowing the "Extra Trades". Mostly works, but with a few bugs...
604	18-Feb-2022	18:55	Philip Swannell	MZTools etc.
603	18-Feb-2022	17:52	Philip Swannell	Started work on allowing the "Extra Trades" (and in due course the trade headroom) to be other than FxForwards, Airbus sells USDEUR.
602	18-Feb-2022	10:50	Philip Swannell	Removed UseLinux setting from the Config sheet and stubbed out method UseLinux() since Airbus are not planning to install WSL.
601	16-Feb-2022	18:10	Philip Swannell	Tweaks to method RefreshScanerioCompareSheet.
600	16-Feb-2022	15:35	Philip Swannell	Re-wrote method PrepareScenarioDefinitionSheetForRelease.
599	15-Feb-2022	18:26	Philip Swannell	Improved comments on sheets via CommentEditor sheet.
598	15-Feb-2022	17:43	Philip Swannell	Updated method RefreshScenarioCompareSheet to cope with HedgeHorizon > 5.
597	15-Feb-2022	12:59	Philip Swannell	Updated method RefreshScenarioResultsSheet to cope with HedgeHorizon > 5.
596	15-Feb-2022	11:54	Philip Swannell	Fixed the fact that range "TheData" on sheet CreditUsage had too many columns.
595	15-Feb-2022	11:28	Philip Swannell	Tweak to Worksheet_BeforeDoubleClick for CreditUsage.
594	15-Feb-2022	11:19	Philip Swannell	Improved method UpdateChartOnCreditUsageSheet to avoid deleting and re-creating the chart when that was not necessary.
593	14-Feb-2022	18:54	Philip Swannell	Deleted no-longer-used method ShockMarket.
592	14-Feb-2022	18:45	Philip Swannell	Removed Module1.
591	14-Feb-2022	18:36	Philip Swannell	Re-release.
590	14-Feb-2022	18:35	Philip Swannell	Updating Scenario code to cope with HedgeHorizon > 5, work in progress.
589	14-Feb-2022	16:10	Philip Swannell	Scenario changes to cope with HedgeHorizon > 5.
588	14-Feb-2022	15:19	Philip Swannell	Updated data on HistoricData sheet to 11-Feb-2022.
587	14-Feb-2022	14:02	Philip Swannell	Better handling of errors that happen if the user shuts down Julia so that the global-variables such as cayleymodel don't exist when they should (after automatic Julia re-launch).
586	01-Feb-2022	18:26	Philip Swannell	Can now set the HedgeHorizon on the Config sheet to between 5 and 10. Code for CreditUsage sheet works. Not yet amended scenario code to cope, so currently will likely error.
585	01-Feb-2022	10:17	Philip Swannell	Simplified method UpdateChartOnCreditUsageSheet. Upped the maximum allowe value for NumObservations from 1000 to 2000.
584	27-Jan-2022	09:11	Philip Swannell	Deleted some no-longer-used methods.
583	27-Jan-2022	08:42	Philip Swannell	Updates to ToDo sheet.
582	26-Jan-2022	21:40	Philip Swannell	Change to method BuildModelsInJulia to less-frequently export data from the market data workbook. Also replace + with & for string concatenation throughout the project.
581	26-Jan-2022	17:27	Philip Swannell	Now release with WPAC_AU_SYD as the bank displayed.
580	26-Jan-2022	14:29	Philip Swannell	Code for RunScenario now edited to use Julia. Not tested yet.
579	26-Jan-2022	12:08	Philip Swannell	Have now eliminated all calls to sExecuteRCode.
578	26-Jan-2022	11:49	Philip Swannell	Deleted sheet Calibration and module modCalibration. Also started work on upgrading scenario code to use Julia.
577	26-Jan-2022	10:03	Philip Swannell	Refactored module modCreditUsageSheet.
576	25-Jan-2022	20:31	Philip Swannell	Change to method UnPackNotionalPercentages to allow zero.
575	25-Jan-2022	18:35	Philip Swannell	Reduced use of variable ModelType (that is now redundant, given that only one model type is supported).
574	25-Jan-2022	17:18	Philip Swannell	Method WhoHasLines (at the core of scenario analysis) now works.
573	25-Jan-2022	16:18	Philip Swannell	Cope with AnchorDate being an explicit argument to various functions to avoid problem that deep in the call stack the AnchorDate was being grabbed from an R environment that no longer exists.
572	25-Jan-2022	11:02	Philip Swannell	Put line numbers back.
571	24-Jan-2022	20:10	Philip Swannell	Tweaks to method BuildModelsInJulia.
570	24-Jan-2022	14:51	Philip Swannell	Updates Config sheet.
569	24-Jan-2022	14:39	Philip Swannell	Released under new folder c:\Projects\Cayley\workbooks
568	23-Jan-2022	16:35	Philip Swannell	Re-release.
567	23-Jan-2022	16:33	Philip Swannell	Started to test FxVol solver - need to experiment with various algorithms available from Roots package.
566	23-Jan-2022	15:47	Philip Swannell	Removed old code for FxVol solving (method SolveFxVolHeadroom).
565	23-Jan-2022	15:40	Philip Swannell	FxVol solving can now be done in Julia rather than a roll-my-own solver in VBA that wrapped the CreditUsage sheet.
564	23-Jan-2022	10:41	Philip Swannell	When solving for trade headroom at each of 1 to 5 years ("1 to 5Y Either or basis") now push all five calculations as one exercise in Julia rather than calling Julia five times. 
563	22-Jan-2022	17:37	Philip Swannell	More changes in modOtherBooks.
562	21-Jan-2022	19:45	Philip Swannell	Changes to how we call methods OpenTradesWorkbook, OpenLinesWorkbook and OpenMarketWorkbook. Hopefully have fixed intermitent Excel hanging.
561	21-Jan-2022	13:39	Philip Swannell	Refactored model building. Now build the four models in a oner, and cache their "bare bones" as VBA dictionaries in global scope.
560	21-Jan-2022	12:05	Philip Swannell	Before changes to reduce number of calls to Julia by caching the model dictionaries.
559	21-Jan-2022	11:42	Philip Swannell	Eliminated all unused variables and parameters via MZTools.
558	21-Jan-2022	10:14	Philip Swannell	Bug fix to method NotionalBasedFromTrades to cope with changes to trade format R -> Julia.
557	20-Jan-2022	16:57	Philip Swannell	Tweaks to method GetAllocations.
556	20-Jan-2022	15:04	Philip Swannell	Fx Solving now works for the HW model.
555	20-Jan-2022	10:33	Philip Swannell	Refactoring - deleted methods no longer used (were used by LnFx model I think).
554	20-Jan-2022	10:02	Philip Swannell	Refactoring - moved various methods from modCreditUsageSheet to modCharts.
553	20-Jan-2022	09:29	Philip Swannell	Refactoring - reduced usage of now-redundant variable ModelType. Not yet removed from Scenario code as that code's not yet runnable under Julia.
552	20-Jan-2022	09:12	Philip Swannell	Refactoring. Except for Notional-Based banks, if CalcByProduct is true, then the splitting of the portfolio into a rates part and an fx part is now done in Julia rather than in VBA.
551	19-Jan-2022	18:08	Philip Swannell	Started work on FX solving. Also more refactoring. Renamed modUtilities to modCreditUsageSheet.
550	19-Jan-2022	16:58	Philip Swannell	Code refactoring with MZTools.
549	18-Jan-2022	17:36	Philip Swannell	Trade headroom solving now works for Notional-Based banks.
548	17-Jan-2022	20:22	Philip Swannell	Can now calculate "PFE" for notional-based trades, in the sense that the code does not error. Needs more testing and likely to be bugged for interest rate trades following change in how interest rate swaps are represented for the Julia code versus for the R code.
547	17-Jan-2022	17:01	Philip Swannell	Can now create models from HistoricFxVol. Also can calculate PFE when ProductCreditLimits = "Global Limit & Calc by Product".
546	14-Jan-2022	19:27	Philip Swannell	Testing releasecleanup
545	14-Jan-2022	19:25	Philip Swannell	TradeHeadroom solving now working in most cases. Not tested notional-based, and not yet implemented for banks with ProductCreditLimits = "Global Limit & Calc by Product"
544	23-Dec-2021	17:05	Philip Swannell	Last release before Christmas.
543	23-Dec-2021	16:58	Philip Swannell	Removed modMemLeak. Renamed modLnFx as modPortfolioValue
542	23-Dec-2021	16:37	Philip Swannell	Work on VBA method HeadroomSolverFromFilters. Next task: Port R method HeadroomSolverCalcByProduct to Julia.
541	23-Dec-2021	16:21	Philip Swannell	Now pass "ModelBareBones" down the call stack. This is a dictionary containing data that's needed in the VBA code about the model in use in Julia. This should greatly reduce the number of calls we need to make to JuliaEval.
540	23-Dec-2021	13:55	Philip Swannell	Start work on headroom calculation.
539	22-Dec-2021	20:21	Philip Swannell	Work (not finished) on method ShowTrades.
538	22-Dec-2021	17:20	Philip Swannell	Work on ReleaseCleanup.
537	22-Dec-2021	16:03	Philip Swannell	First working version of PFEProfileHW.
536	22-Dec-2021	14:08	Philip Swannell	Work on method PFEProfileHW.
535	22-Dec-2021	11:20	Philip Swannell	Added UseThreads setting to Config sheet.
534	21-Dec-2021	13:29	Philip Swannell	Deleted method TradeHeadroomSolverLnFx.
533	21-Dec-2021	13:16	Philip Swannell	Menu -> `Build Hull-White Model` now works.
532	21-Dec-2021	12:01	Philip Swannell	Added method JuliaLaunchForCayley.
531	21-Dec-2021	11:13	Philip Swannell	Changes that (hopefully) will prevent Excel hanging when opening the companion workbooks.
530	20-Dec-2021	10:33	Philip Swannell	Ran MZTools -> Clean.
529	20-Dec-2021	10:29	Philip Swannell	Ran AmendVBA.
528	20-Dec-2021	10:19	Philip Swannell	More work on ditching LNFX.
527	20-Dec-2021	09:47	Philip Swannell	Deleted methods relating to LNFX model: PortfolioValueLnFx, GetTradesInLnFxFormat, PFEProfileLnFxFromFilters, PFEProfileLnFx, sFxOptionValues2, SplitAndCompressTrades, GetTradesInLnFxFormat, ApplyTradeScaling, DealTypesToOptionStyles, DealTypeToOptionStyle
526	20-Dec-2021	09:44	Philip Swannell	Simplified method ShowTrades - dropping support for the 'Log-Normal Fx Only' model.
525	19-Dec-2021	20:36	Philip Swannell	PortfolioValueFromFilters now only does HW.
524	19-Dec-2021	19:53	Philip Swannell	Release before starting to ditch the "Log-Normal FX-Only" model.
523	19-Dec-2021	19:23	Philip Swannell	SimplifiedMethod MenuCreditUsageSheet to remove options relating to R.
522	19-Dec-2021	19:11	Philip Swannell	Updated ToDO sheet.
521	19-Dec-2021	19:04	Philip Swannell	Fixes to method ShowTrades.
520	18-Dec-2021	18:19	Philip Swannell	Updated ToDO sheet.
519	18-Dec-2021	12:13	Philip Swannell	Now call GetTradesInJuliaFormat.
518	17-Dec-2021	11:52	Philip Swannell	Added module modJulia with first useful function: SaveDataFrameJulia. <- may not use this, to be reviewed
517	10-Dec-2021	15:44	Philip Swannell	Formatting only.
516	10-Dec-2021	15:30	Philip Swannell	Ran AmendVBA.
515	10-Dec-2021	15:27	Philip Swannell	Added to ToDo list
514	10-Dec-2021	13:45	Philip Swannell	First version of Cayley3.0. Plan is to switch from Cayley2.0's use of R via BERT to using Julia via JuliaExcel.
513	24-Jun-2021	10:53	Philip Swannell	Removed VBA reference to Bloomberg (BlpCompX 1.0 Type Library). Was preventing compilation on PC without Bloomberg installed.
512	08-Jan-2021	18:56	Philip Swannell	Another test release.
511	08-Jan-2021	18:51	Philip Swannell	Another test release.
510	08-Jan-2021	18:50	Philip Swannell	Another test release.
509	08-Jan-2021	18:48	Philip Swannell	Another test release.
508	07-Jan-2021	17:33	Philip Swannell	Testing release script.
507	07-Jan-2021	17:30	Philip Swannell	ReleaseCleanup now has "Quick Mode".
506	07-Jan-2021	17:09	Philip Swannell	Testing release script.
505	07-Jan-2021	16:50	Philip Swannell	ReleaseCleanup no longer calls RunCreditUsageSheet.
504	07-Jan-2021	15:58	Philip Swannell	HistoricData sheet can now be updated automaically, as long as Bloomberg addin is available.
503	06-Jan-2021	17:33	Philip Swannell	HistoricData sheet updated to 31 Dec 2021. Bloombeg formula =BDH("EURUSD Curncy","PX_LAST",StartDate,EndDate,"ARRAY=TRUE","Days=W") now seems to give vols with 1% = 1 rather than 1% = 0.01 as was the case back in 2017.
502	23-Dec-2020	10:05	Philip Swannell	First release as Cayley2.0.xlsm. Experimenting with some of Airbus's potential requirements.
501	22-Dec-2020	17:27	Philip Swannell	Tweaks to ReleaseCleanup: switch RSourcePath away from my development folder.
500	22-Dec-2020	14:32	Philip Swannell	I believe that this version has the same functionality as that delivered to Airbus in March 2017, but:<LF>A) PFE profiles will be different thanks to dropping the R function TimeAdjust.<LF>B) This version uses BERT for Excel <-> R communication.<LF>C) This version uses Dec 2020 versions of SolumAddin, R code etc. The workbook most definitely not compatible with the 2017 versions. Hence not possible to install the 2017 Cayley and this one on the same machine at the same time.
499	22-Dec-2020	12:16	Philip Swannell	Release prior to testing Scenario.
498	22-Dec-2020	11:23	Philip Swannell	Removed Notes sheet - it's now a standalone workbook.
497	20-Dec-2020	18:21	Philip Swannell	Ran AmendVBA.
496	20-Dec-2020	18:12	Philip Swannell	Sheet TradesViewer now works again. Also have executed all calls to sExecuteRCode to test that they work via BERT after the May 2018 changes to BERT.
495	20-Dec-2020	16:41	Philip Swannell	Hidden sheet "Calibration" now works again, take 2.
494	20-Dec-2020	16:19	Philip Swannell	Hidden sheet "Calibration" now works again.
493	19-Dec-2020	18:18	Philip Swannell	Reinstated calls to IntersectWithCompliment.
492	19-Dec-2020	17:51	Philip Swannell	Solving for Fx and FxVol now works, though not tested heavily. Switched ReleaseCleanup back on.
491	19-Dec-2020	16:37	Philip Swannell	Fixed calls to SolumAddin.FormatAsInput. Since writing Cayley this method has an added optional argument that defaults to "Toggle". Upshot was that user input cells on the CreditUsage sheet flipped between locked and unlocked when using certain menu items.
490	19-Dec-2020	15:30	Philip Swannell	Solving for Trade headroom now works (but not tested for Methodology = NOTIONAL BASED).
489	19-Dec-2020	12:19	Philip Swannell	PFE calculations now work again, i.e. are returning numbers but this workbook will need thorough testing if ever we want to provide Airbus with an updated copy? But other functionality such as solving for headroom still far from working.
488	19-Dec-2020	11:18	Philip Swannell	Doubleclick handler for RSourcePath.
487	19-Dec-2020	10:43	Philip Swannell	We should set the RSourcePath for this workbook independently from the RSourcePath for the SCRiPT workbook, so added new setting RSourcePath on the Audit sheet.
486	19-Dec-2020	09:46	Philip Swannell	Looking at the Audit sheet of SCRiPT, I see that in May 2018, there was a non-backwards compatible change to BERT relating to the handling of arrays with (non null) names. They now come back to Excel with header rows and/or columns. Have marked all calls to sExecuteRCode with TODO comments and will need to check each of them. Should be enough to get Cayley working again?
485	17-Dec-2020	17:35	Philip Swannell	Work to see if I can get Cayley working again after a conversation with Airbus, which might lead to us providing updated version.<LF>1) Accommodated function name change (in SolumSCRiPTUtils.xlam) CleanoutREnvironment --> ResetREnvironment.<LF>2) SourceRCode has new optional argument WithCayley, so ensured passed that as True.<LF>3) Method IntersectWithComplement has vanished so for the time being have commented out calls.<LF>4) Minimal testing leads me to think that named arrays in R are coming back to Excel via BERT with header rows\columns whereas with BP's code that was not the case. That's leading to all sorts of type mismatches. Will need to examine all calls to sExecuteRCode, but the strange thing is the March 2018 release had PFE working so this may in fact be a change in BERT's behaviour...<LF>5) Stubbed out method ReleaseCleanup as it is erroring thanks to 4) above.
484	05-Mar-2018	17:45	Philip Swannell	PFE calculations now work again, i.e. are returning numbers but this workbook will need thorough testing if ever we want to provide Airbus with an updated copy?
483	05-Mar-2018	13:53	Philip Swannell	Started work to make Cayley compatible with recent changes in R. Building the four models now works but PFE calculation still broken.
482	15-Dec-2017	13:50	Philip Swannell	Added HistoricalData up to 14 Dec 2017, previously was to 21 Feb 2017.
481	15-Dec-2017	13:24	Philip Swannell	Fix to method AvEDSTradedFromHistory. I'm not 100% sure but I think this bug was caused by a recent change to the behaviour of sInterp w.r.t. treatment of out-of-range values. 
480	15-Dec-2017	12:06	Philip Swannell	Bug fix to method EURNotional. Bug introduced by switch to BERT which has different (better) handling for returning vectors from R to Excel. Also removed dangerous "Stop Resume" statements in error handler of MyFxPerBaseCcy that could have resulted in infinite loop i.e. Excel hanging.
479	27-Nov-2017	11:54	Philip Swannell	Changes for SCRiPTUtils.xlam having become SolumSCRiPTUtils.xlam. Release script reveals an error in method AvEDSTradedFromHistory that I have not investigated. Call to sInterp is failing.
478	02-Nov-2017	18:07	Philip Swannell	Fix to method MyCorrelationMatrix that was looking for a sheet HistoricalCorr in the market data workbook. Now look for HistoricalCorrEUR.
477	29-Sep-2017	09:59	Philip Swannell	Changes to call R code via BERT rather than SolumSCRiPTExcel C# code - since otherwise work Airbus work will have to be on a "branch" and that will be painful if we want to demo to other potential clients or to do maintenance for Airbus.<LF>WARNING 1: There has been an important change to the R code since we delivered the final version of Cayley to Airbus in March 2017 - namely method TimeAdjust has been stubbed out. This will have an effect on the calculated PFEs.<LF>WARNING 2: I have done very little testing after this change and subtle bugs can be introduced by the differences in the data returned from R via BERT and via Paul's C# code. Most likely impact will be type mismatches.
476	01-Mar-2017	11:52	Philip Swannell	Tweaks to ScenarioCompare sheet.
475	27-Feb-2017	16:58	Philip Swannell	Work on new sheet ScenarioCompare.
474	27-Feb-2017	11:55	Philip Swannell	Bug fix to method AllocateTradesToBanks.
473	24-Feb-2017	15:27	Philip Swannell	Changed method OpenScenarioFile to read data from the LinesHistory sheet of the file back into the LinesHistory sheet of this workbook. Will make it easier for Tobias to "deep dive" into Scenario results.
472	24-Feb-2017	14:55	Philip Swannell	Changed method PasteManyScenarioCharts to also paste the Scenario Definition and the "KPIs".
471	24-Feb-2017	14:28	Philip Swannell	Re-ran Table to get good data in Bubble chart and Bar chart. That data uses trades and market data as of 7 Feb 2017.
470	24-Feb-2017	12:10	Philip Swannell	Tweak to method RunTable.
